#{"t_start": 1745774387.514453, "env_id": "None"}
r,l,t
96701.938936,50,26.53775
98433.186703,50,26.551116
101642.411344,50,26.563959
87708.618474,50,26.575852
117983.510966,50,26.588172
107572.643215,50,26.600062
104924.223441,50,26.613686
99985.99719,50,26.625678
113768.302849,50,26.6382
123283.561301,50,26.649992
123174.179325,50,26.664482
92681.198278,50,26.67843
92978.741882,50,26.692243
95799.755999,50,26.703725
89797.135788,50,26.715981
115977.595487,50,26.726986
121270.450503,50,26.738357
126315.854427,50,26.749333
127960.785673,50,26.761478
125651.179383,50,26.773258
130015.362159,50,26.787715
133182.082447,50,26.800597
129501.721698,50,26.813491
125840.971321,50,26.825785
128457.151059,50,26.837927
135441.171547,50,26.849601
134561.388234,50,26.862152
149697.363738,50,26.873543
131485.706583,50,26.885193
125073.52434,50,26.896286
123568.433322,50,26.908259
152614.65167,50,26.919396
156896.692909,50,26.930942
153847.185293,50,26.943729
149207.610662,50,26.955871
147179.893973,50,26.966913
147060.463653,50,26.978412
145406.534388,50,26.989473
131830.673774,50,27.001633
127880.768823,50,27.01273
135337.526009,50,27.025105
126744.953378,50,27.03676
127327.526518,50,27.050251
126835.917698,50,27.061981
126848.913817,50,27.074249
126379.555911,50,27.086099
118652.674171,50,27.099046
109807.119045,50,27.111396
117754.907781,50,27.123255
126161.282099,50,27.13449
118137.745195,50,27.14657
117050.706109,50,27.158477
131245.748387,50,27.171784
127909.038489,50,27.184553
122151.556414,50,27.19686
116804.753525,50,27.211721
124411.233768,50,27.226362
123731.942772,50,27.242574
119689.311236,50,27.261803
113045.524592,50,27.278096
111775.082941,50,27.29453
106793.591209,50,27.309336
129356.425712,50,27.325149
130076.305983,50,27.340817
122231.676902,50,27.354462
119134.808333,50,27.366412
113928.475809,50,27.378857
99182.845671,50,27.390192
112625.075687,50,27.401917
109691.574071,50,27.413091
107078.642713,50,27.425478
103199.063736,50,27.436748
101576.29314,50,27.448334
111026.517758,50,27.4598
128586.623267,50,27.472486
129943.967427,50,27.484349
136462.025184,50,27.496885
140467.855568,50,27.508518
138151.330496,50,27.521562
145308.450101,50,27.533267
126480.379924,50,27.545196
143870.670007,50,27.559532
130961.284085,50,27.572115
138839.384508,50,27.583483
130159.400109,50,27.595087
140934.126174,50,27.606398
142721.047786,50,27.618451
139266.228208,50,27.631304
144020.11941,50,27.64301
138023.833713,50,27.65423
136149.632052,50,27.668278
141654.360985,50,27.6806
137533.086813,50,27.694717
124915.032493,50,27.707792
153247.174795,50,27.722446
138077.932451,50,27.735709
128289.742339,50,27.749009
112787.588397,50,27.761118
134290.171729,50,27.774115
108620.227384,50,27.785899
118564.865225,50,27.797722
127723.082815,50,27.808958
131034.020723,50,27.821097
116497.014,50,27.832329
113504.916292,50,27.843839
103412.530925,50,27.855054
118075.156525,50,27.86728
117104.109823,50,27.87849
91288.814169,50,27.889867
94881.197866,50,27.90085
105019.63316,50,27.914418
116497.361054,50,27.926481
106097.87628,50,27.938899
89592.788043,50,27.950447
109533.988186,50,27.963538
130246.206999,50,27.975504
129557.257117,50,27.987848
132548.524012,50,27.999722
137725.777877,50,28.013602
128444.561655,50,28.025683
132232.088486,50,28.037357
137214.391299,50,28.048578
129454.620591,50,28.06075
115097.617685,50,28.073764
135396.800034,50,28.087547
127869.796948,50,28.098939
132689.127541,50,28.111185
131513.23599,50,28.122647
130616.281484,50,28.134404
134203.148326,50,28.145706
135223.74601,50,28.157883
131647.124333,50,28.169794
134687.326105,50,28.18225
125349.659747,50,28.204727
132196.171091,50,28.227053
124989.819717,50,28.24704
148417.373645,50,28.262055
158463.697934,50,28.274663
158778.820326,50,28.288146
160297.260496,50,28.300112
158251.114085,50,28.31181
159231.113281,50,28.32306
157275.202774,50,28.335212
159185.025346,50,28.346464
112019.155246,50,28.358001
154623.999889,50,28.369144
143447.24828,50,28.381151
140560.72199,50,28.39226
133827.110924,50,28.403826
149561.251138,50,28.414859
156865.111139,50,28.427604
156981.61025,50,28.439568
154557.564123,50,28.452039
155322.064864,50,28.463698
151783.995206,50,28.476786
157310.538069,50,28.488733
158641.680946,50,28.50086
154085.162278,50,28.512441
148905.418242,50,28.525258
139663.980975,50,28.536382
137360.401756,50,28.547895
134723.609589,50,28.559094
133962.228765,50,28.571335
120869.891396,50,28.582794
129090.162025,50,28.594391
122240.496881,50,28.605436
117420.316736,50,28.617409
116512.630402,50,28.628739
110575.670959,50,28.640942
122777.910144,50,28.652723
121980.699839,50,28.665481
124711.490755,50,28.677178
132611.437617,50,28.689247
126967.342056,50,28.700967
136639.074028,50,28.713999
161920.544979,50,28.725464
165794.660786,50,28.737976
159476.697247,50,28.749032
163419.138772,50,28.761244
166180.958191,50,28.772507
168101.470021,50,28.784041
171312.438708,50,28.795086
172697.855945,50,28.807008
171149.930079,50,28.817849
173709.95557,50,28.829472
176086.793732,50,28.840605
170083.389673,50,28.852529
177905.002225,50,28.863561
163851.603636,50,28.875501
172443.018345,50,28.887328
181577.627593,50,28.899957
144955.021856,50,28.912294
176176.568544,50,28.924305
179771.892659,50,28.9359
182529.520872,50,28.948832
175597.340231,50,28.960971
178580.990107,50,28.972648
153804.408552,50,28.983834
140197.363269,50,28.995962
124319.28133,50,29.00706
114799.33521,50,29.018579
134935.632372,50,29.029468
118945.934942,50,29.041518
106715.563879,50,29.052611
115071.36444,50,29.064053
126216.065629,50,29.075045
124524.605232,50,29.086862
127889.932743,50,29.098202
139371.993457,50,29.110547
125741.548529,50,29.122442
126456.554372,50,29.134985
105836.705722,50,29.147154
125608.70203,50,29.159456
143133.348284,50,29.171877
125407.341569,50,29.184697
129239.26242,50,29.196463
121225.506216,50,29.207855
124098.537654,50,29.219184
132115.890505,50,29.231314
135672.174,50,29.242456
124082.92863,50,29.253953
162220.020384,50,29.265232
132828.025699,50,29.277392
137073.771135,50,29.288644
140321.261283,50,29.300189
137365.389758,50,29.311486
137409.374914,50,29.3617
142319.192287,50,29.412346
135141.43164,50,29.430426
140691.554627,50,29.443126
138501.948461,50,29.456295
144978.260531,50,29.467558
147456.158405,50,29.479176
135024.707774,50,29.491869
134341.452851,50,29.505627
147784.02899,50,29.519132
148558.902575,50,29.53111
153244.174228,50,29.543336
142270.729722,50,29.5558
140731.154242,50,29.567465
138450.5974,50,29.579141
143872.439586,50,29.592008
141637.921459,50,29.607177
141879.468203,50,29.633953
118874.268094,50,29.675446
143726.436097,50,29.693449
145363.754801,50,29.707919
147326.213629,50,29.720189
145595.829761,50,29.733021
135531.549529,50,29.746648
138829.214537,50,29.761215
141223.291214,50,29.77836
137590.05705,50,29.796048
141368.645782,50,29.808568
142282.237372,50,29.820841
150905.798812,50,29.832038
151235.040884,50,29.843998
144858.186993,50,29.855865
135988.582198,50,29.869637
139961.630485,50,29.881217
137587.185036,50,29.893801
142647.374881,50,29.905659
134115.388851,50,29.91848
135256.286659,50,29.930269
137182.971105,50,29.943859
144308.066336,50,29.970149
148154.114593,50,29.994025
143045.002252,50,30.006613
143606.87313,50,30.018532
147694.907205,50,30.030393
135205.513944,50,30.043365
149713.40094,50,30.054524
140126.592165,50,30.066153
145742.049872,50,30.07722
132427.959903,50,30.090312
138954.799113,50,30.101495
145513.311455,50,30.112963
146970.022432,50,30.124595
137867.404308,50,30.137214
145760.327683,50,30.149168
146684.725065,50,30.161482
145805.476819,50,30.175556
145468.158886,50,30.211585
150086.324504,50,30.229523
148769.745893,50,30.242948
130717.248296,50,30.254774
135217.320837,50,30.267248
112207.614043,50,30.278415
133269.247636,50,30.289945
141396.011435,50,30.300909
144577.58446,50,30.313133
144504.848937,50,30.324248
152688.253807,50,30.33701
158874.161253,50,30.348827
166579.71185,50,30.362026
132430.082537,50,30.37388
148265.837184,50,30.386501
136333.629983,50,30.398636
142341.733986,50,30.422597
94171.428712,50,30.434352
116676.537871,50,30.458024
107262.970151,50,30.470371
114007.944518,50,30.484528
126443.870828,50,30.495923
137601.410069,50,30.529249
133447.273576,50,30.543343
143571.954293,50,30.56479
146305.352388,50,30.579246
144607.207865,50,30.592308
115498.379957,50,30.604962
109024.089431,50,30.620424
126007.243406,50,30.632772
114099.215773,50,30.645448
95223.516888,50,30.657709
98301.426514,50,30.67086
119696.148345,50,30.682344
115887.850172,50,30.697928
117254.331781,50,30.710094
113363.091003,50,30.722417
123572.57007,50,30.733792
126095.405173,50,30.745692
133688.931421,50,30.756916
130529.247276,50,30.769083
125279.179024,50,30.789142
130238.897676,50,30.803295
129227.467935,50,30.8176
123143.559895,50,30.830166
118884.733534,50,30.841853
121622.259309,50,30.854198
130541.027255,50,30.866059
120893.391952,50,30.879306
126877.125947,50,30.891403
132202.33768,50,30.903359
131881.082611,50,30.914944
131051.62484,50,30.927238
122548.400849,50,30.938402
133768.177878,50,30.949881
139572.150414,50,30.96098
146391.1897,50,30.973243
148775.034041,50,30.984351
156805.339151,50,30.995801
141980.709479,50,31.006874
153705.090255,50,31.018856
149645.787011,50,31.030248
151655.424606,50,31.042048
150874.781487,50,31.053618
158192.533956,50,31.066269
154182.780349,50,31.077998
129634.003716,50,31.090323
152736.325148,50,31.102688
169225.971386,50,31.11544
166460.04507,50,31.127095
169888.542991,50,31.138857
171274.906855,50,31.150065
164515.127102,50,31.162427
163311.162365,50,31.173634
156734.642885,50,31.185086
138981.275596,50,31.196029
134548.254463,50,31.20804
144949.333565,50,31.219104
145121.035575,50,31.230576
143921.179122,50,31.241717
134525.693021,50,31.253519
129395.14789,50,31.264681
114273.464928,50,31.276739
101305.42664,50,31.288705
123664.121363,50,31.301636
130719.12853,50,31.313775
125573.84991,50,31.325903
132673.239453,50,31.338036
138060.696649,50,31.351059
133370.926288,50,31.363044
121867.804004,50,31.374762
121927.199129,50,31.38572
103419.452104,50,31.398441
107523.704572,50,31.409569
95414.578107,50,31.421335
102812.586609,50,31.432478
102327.938593,50,31.444475
97327.977953,50,31.455536
98012.278194,50,31.467034
93744.594046,50,31.47841
89546.168355,50,31.490588
92028.897325,50,31.502512
111294.230106,50,31.514328
112101.364209,50,31.526412
99785.000094,50,31.539329
96568.346554,50,31.551528
91725.561549,50,31.563819
94354.568391,50,31.575635
90160.415421,50,31.588259
90725.572808,50,31.600009
110311.42288,50,31.611542
93590.315879,50,31.623187
87952.426825,50,31.635782
103415.013841,50,31.64695
101613.654397,50,31.658454
103476.467672,50,31.669598
115282.580033,50,31.681425
106890.88333,50,31.692536
103871.825962,50,31.704131
102657.327004,50,31.717432
91150.028892,50,31.729376
90602.303032,50,31.740858
103617.501517,50,31.753199
103009.373521,50,31.765475
88940.817532,50,31.778102
91244.150416,50,31.790227
107255.064933,50,31.802654
95266.728156,50,31.814299
94824.032996,50,31.826729
119051.606291,50,31.838221
91438.82679,50,31.850284
93773.909939,50,31.86138
101986.401617,50,31.875055
131644.501088,50,31.886052
111804.853901,50,31.897525
121167.709421,50,31.908461
117043.87759,50,31.920419
115581.507706,50,31.931395
125668.704177,50,31.942883
119401.055482,50,31.953911
128279.333178,50,31.965806
127341.851283,50,31.977308
123704.057594,50,31.989793
113626.738087,50,32.001686
112403.876765,50,32.014046
111949.946384,50,32.026358
115137.682416,50,32.039875
129642.109635,50,32.051666
123371.149046,50,32.064529
128800.417164,50,32.07684
121379.251283,50,32.08856
127946.123761,50,32.09962
129379.928123,50,32.111889
112367.492414,50,32.123115
110486.353893,50,32.13492
123713.319131,50,32.146205
119683.575288,50,32.158779
127539.091727,50,32.17018
113380.183138,50,32.182209
120330.871884,50,32.193709
104393.561224,50,32.205869
108284.780261,50,32.217436
120661.331745,50,32.229984
116095.573407,50,32.242115
119881.150307,50,32.255315
125104.969079,50,32.267459
136084.186624,50,32.280064
145416.127092,50,32.292479
128597.20702,50,32.305922
129896.043685,50,32.317482
119073.48487,50,32.329434
130429.80832,50,32.340601
113253.213016,50,32.352827
121284.529049,50,32.364131
125352.061047,50,32.375652
122020.733476,50,32.386801
120392.050956,50,32.399145
125066.20621,50,32.410291
129566.567891,50,32.421801
129774.934616,50,32.432801
137090.905959,50,32.444948
139374.413483,50,32.457418
133222.708953,50,32.469487
147415.240872,50,32.481484
141753.409674,50,32.494068
136259.415232,50,32.506829
130378.458233,50,32.519032
114064.709621,50,32.530549
127399.188014,50,32.543045
135426.224884,50,32.554517
121522.707928,50,32.566762
135468.60543,50,32.577984
144210.9564,50,32.590205
122884.923968,50,32.601343
109767.574746,50,32.612683
115506.150006,50,32.623679
109032.269127,50,32.635544
94896.659067,50,32.646829
93627.209961,50,32.658208
90704.955285,50,32.669261
94985.183166,50,32.681197
91818.322647,50,32.692217
89081.71189,50,32.704035
89493.11463,50,32.715518
86293.507865,50,32.728052
91590.785414,50,32.739657
78146.568799,50,32.751565
73832.243749,50,32.763222
63394.586906,50,32.775731
72027.653935,50,32.787304
63177.671403,50,32.800504
74416.985521,50,32.811753
89752.176234,50,32.823961
79886.641032,50,32.835022
112100.108976,50,32.84652
114209.655782,50,32.857574
108324.777209,50,32.869341
94489.870654,50,32.880408
90681.966549,50,32.891847
86034.74322,50,32.902819
92005.431982,50,32.914649
91809.735234,50,32.925613
92124.804767,50,32.937692
95790.143799,50,32.94904
86856.006262,50,32.961543
89479.998787,50,32.973523
91696.353908,50,32.985584
89603.044227,50,32.997503
87975.341062,50,33.010539
88718.06954,50,33.022462
94894.809982,50,33.034451
85389.467198,50,33.046121
85000.991181,50,33.058427
94386.081117,50,33.069437
114958.0041,50,33.082493
114377.465079,50,33.094536
118292.805952,50,33.106488
112888.170848,50,33.117593
123599.482983,50,33.129004
118738.355551,50,33.140054
126412.642215,50,33.151908
124807.957718,50,33.163378
112674.112034,50,33.175325
122140.572133,50,33.186968
123662.709936,50,33.19948
119417.245992,50,33.211164
114745.250328,50,33.223338
120595.071025,50,33.234721
120366.386937,50,33.247279
125339.325765,50,33.258918
114418.231636,50,33.270845
114517.689448,50,33.2819
118498.950027,50,33.294157
114451.025301,50,33.305176
100741.38211,50,33.316671
95517.949807,50,33.327707
89909.69939,50,33.339674
75956.761279,50,33.350806
89598.612976,50,33.362196
100624.120508,50,33.373251
100875.993643,50,33.385199
120506.351497,50,33.396028
111188.082741,50,33.40923
94282.096956,50,33.420691
100117.867139,50,33.433411
109837.15139,50,33.445058
97465.651157,50,33.45745
95474.520565,50,33.469369
96010.88961,50,33.481924
94809.947773,50,33.49376
97552.272037,50,33.505588
102737.187892,50,33.516745
102764.424699,50,33.528982
93204.142669,50,33.540258
95085.846074,50,33.551675
95343.186187,50,33.562659
93951.194532,50,33.574538
94867.819145,50,33.585627
99205.819652,50,33.597107
98901.980284,50,33.60805
103616.469203,50,33.62009
115894.181246,50,33.631143
102825.602342,50,33.643302
110994.248805,50,33.655436
97399.653005,50,33.668049
118596.122867,50,33.679858
110635.789428,50,33.692392
115177.921002,50,33.704298
107460.623199,50,33.717285
93395.848026,50,33.729326
87313.913229,50,33.741365
98483.757367,50,33.752369
98084.542718,50,33.764547
98391.104192,50,33.775676
90152.390463,50,33.78703
94287.775621,50,33.798042
93358.454965,50,33.810126
98206.019559,50,33.821235
93814.921723,50,33.832835
102580.276755,50,33.84394
90244.522982,50,33.856276
90144.251834,50,33.868779
90680.207972,50,33.881275
90120.6761,50,33.893164
88694.757258,50,33.906268
94825.818998,50,33.918116
86028.412982,50,33.930495
86280.309925,50,33.943767
90709.84013,50,33.959981
107075.774491,50,33.971652
90340.235124,50,33.983292
91591.512129,50,33.994506
86651.352855,50,34.00694
98514.073192,50,34.017982
90391.51499,50,34.029206
92728.658753,50,34.040307
92512.254189,50,34.053289
91720.669844,50,34.064272
95272.917316,50,34.077278
95472.912992,50,34.089914
95955.245258,50,34.102201
90900.977309,50,34.113876
95369.031149,50,34.125822
95931.185216,50,34.137462
94453.274598,50,34.166615
84691.319073,50,34.178193
97505.877804,50,34.190939
93815.29518,50,34.20289
91235.95364,50,34.215597
101679.604394,50,34.226921
93744.201013,50,34.238721
107375.323417,50,34.250068
97686.136964,50,34.262814
93969.302382,50,34.274653
97395.800624,50,34.286719
96077.690052,50,34.298122
100843.071006,50,34.310221
108403.987553,50,34.32182
99481.149356,50,34.333601
112923.685916,50,34.345173
107857.080713,50,34.358106
111694.881336,50,34.370019
117331.681896,50,34.382186
115616.389849,50,34.394211
114089.263682,50,34.407366
103578.913957,50,34.419895
120232.25279,50,34.431988
124820.358363,50,34.443729
102921.757017,50,34.456001
105662.12676,50,34.467072
97596.423072,50,34.478621
96587.967896,50,34.489708
102148.772923,50,34.502097
97031.095482,50,34.513236
93749.830174,50,34.524809
109164.446461,50,34.535967
101091.136679,50,34.547984
104675.925269,50,34.5604
88877.291538,50,34.5729
93525.799418,50,34.584739
98114.866408,50,34.597682
102418.233458,50,34.61081
92475.249443,50,34.624259
96409.371397,50,34.636874
94339.235569,50,34.649998
112400.976965,50,34.661339
93404.208564,50,34.67317
89885.967128,50,34.684632
96144.681772,50,34.697866
95099.548238,50,34.709217
94709.544072,50,34.721956
103777.662413,50,34.733224
86230.5678,50,34.745679
93415.690904,50,34.756869
80773.315102,50,34.768358
82636.574225,50,34.779615
94932.914203,50,34.79199
96639.094349,50,34.803662
78874.881269,50,34.816082
90975.914729,50,34.82827
90594.927182,50,34.842106
98322.88292,50,34.854018
87503.307013,50,34.866392
94201.899045,50,34.878268
88027.719045,50,34.890951
82604.013772,50,34.902502
87817.661409,50,34.914151
97322.355074,50,34.925291
92681.844168,50,34.937425
95937.059367,50,34.948697
89061.629415,50,34.961548
88508.069632,50,34.973728
93227.892665,50,34.986459
92153.038765,50,34.997842
90989.535041,50,35.009506
90430.902314,50,35.020823
92586.901603,50,35.033105
90866.539929,50,35.045568
86882.167504,50,35.059227
102575.25042,50,35.071816
105913.944159,50,35.084628
94768.615885,50,35.096503
84732.484527,50,35.109013
94396.357591,50,35.120818
94442.45252,50,35.133524
82872.848785,50,35.145045
95634.190169,50,35.156617
94648.006374,50,35.167635
91796.335533,50,35.18032
90904.604721,50,35.191614
85133.263237,50,35.204014
84881.757464,50,35.215474
80084.040579,50,35.227869
86147.460304,50,35.239041
85182.558973,50,35.250916
92400.685794,50,35.262155
87890.125747,50,35.27507
70224.952906,50,35.29136
73791.139383,50,35.306749
102456.683059,50,35.321631
67853.283002,50,35.334909
86576.858899,50,35.348146
82610.67412,50,35.360893
86642.312342,50,35.372671
74982.278559,50,35.387455
93752.630552,50,35.398782
94997.756767,50,35.410389
104433.117899,50,35.421566
95273.719489,50,35.433702
100386.684946,50,35.444772
98856.668433,50,35.456174
102701.557005,50,35.467913
74728.742061,50,35.48005
81232.664644,50,35.491272
94687.809349,50,35.502746
98029.819284,50,35.513782
100168.776161,50,35.52561
111318.962874,50,35.536927
103533.189621,50,35.549015
101030.365843,50,35.561103
88699.906437,50,35.573617
94977.242274,50,35.585222
86053.72083,50,35.597855
104512.362545,50,35.609689
96189.217406,50,35.622342
95386.863006,50,35.6338
98856.846863,50,35.645589
103778.770151,50,35.656582
102027.407987,50,35.668621
116419.149349,50,35.679678
108837.252491,50,35.692111
98239.534684,50,35.703273
101627.36909,50,35.755571
106572.031343,50,35.76861
109585.414741,50,35.782019
93587.306271,50,35.795757
100700.885185,50,35.81374
78130.805773,50,35.82836
69437.286425,50,35.843575
62122.751124,50,35.858095
85958.043508,50,35.873771
80787.226367,50,35.889266
75598.416632,50,35.902499
77293.527431,50,35.915242
64191.692932,50,35.927925
53723.799391,50,35.939889
65790.193506,50,35.95458
71269.58223,50,35.968254
61689.822201,50,35.983442
70892.793212,50,36.037499
88661.781077,50,36.076942
81429.901953,50,36.094416
81077.2903,50,36.108771
81835.583222,50,36.121599
80866.588533,50,36.136518
73262.869124,50,36.148926
66830.814516,50,36.16427
72653.247446,50,36.179351
70034.385374,50,36.196078
78756.288241,50,36.210535
106074.40003,50,36.226288
88550.468259,50,36.239932
96077.697081,50,36.255117
94276.208567,50,36.270901
83093.438062,50,36.288506
80904.570013,50,36.303168
91057.482472,50,36.318965
88580.390492,50,36.334989
91424.632554,50,36.351195
91676.855171,50,36.394698
85584.956299,50,36.438494
100527.787197,50,36.466622
100800.014934,50,36.481312
97900.48453,50,36.494148
114362.17728,50,36.51005
120264.333225,50,36.521764
116075.07189,50,36.534006
88301.242018,50,36.545743
91896.942103,50,36.558892
89543.823224,50,36.570626
94204.291066,50,36.58315
94479.290127,50,36.595002
98702.6714,50,36.607129
107904.777633,50,36.618573
108142.736758,50,36.63163
106566.15321,50,36.643421
107226.958986,50,36.655518
104004.119858,50,36.666737
122787.193161,50,36.678567
106032.232259,50,36.689719
102730.834659,50,36.701127
100092.860888,50,36.712171
92220.470919,50,36.72454
96609.121319,50,36.73682
100347.163234,50,36.748353
103714.376122,50,36.759532
93971.867047,50,36.771465
97699.67661,50,36.782511
93308.01793,50,36.795461
109991.566245,50,36.807586
104628.568815,50,36.822373
119110.093671,50,36.834919
94806.950165,50,36.848117
98560.726695,50,36.860054
100977.755809,50,36.872826
99094.595418,50,36.884794
98203.814275,50,36.897
89919.849312,50,36.908115
84216.976497,50,36.920534
99857.164982,50,36.931746
97866.515366,50,36.943346
94269.751817,50,36.954473
101278.304374,50,36.967061
89871.513549,50,36.978443
95014.313166,50,36.990496
91545.169916,50,37.001791
96584.837801,50,37.014685
96348.147901,50,37.027083
101527.631323,50,37.039254
110437.391321,50,37.051108
103947.055145,50,37.064629
108403.616071,50,37.077119
111813.249685,50,37.089558
92731.367959,50,37.101554
96950.881154,50,37.114476
92668.075787,50,37.125937
88751.290928,50,37.137623
73618.007229,50,37.14874
117001.49528,50,37.160694
96193.632333,50,37.172034
93548.421314,50,37.183826
94645.359931,50,37.194987
96432.780967,50,37.20718
103547.316762,50,37.21891
105115.553077,50,37.230542
91691.898526,50,37.24437
98419.521022,50,37.257523
90754.208975,50,37.270311
93265.448123,50,37.28351
97572.731916,50,37.295813
99195.217495,50,37.309484
99231.27616,50,37.322334
100085.73938,50,37.335993
95605.564392,50,37.348935
99402.301711,50,37.362228
99281.013654,50,37.375107
103291.68512,50,37.387114
103905.521361,50,37.398353
100069.579934,50,37.410465
82919.087894,50,37.421551
89755.320262,50,37.433037
94675.368994,50,37.444861
91954.236284,50,37.457627
98916.138036,50,37.469063
91649.042055,50,37.481405
106524.813796,50,37.492621
87665.61466,50,37.504596
87397.308171,50,37.516647
92419.215693,50,37.529249
92261.364987,50,37.54161
88125.136383,50,37.556727
83368.408368,50,37.569439
79015.980101,50,37.582642
92768.798077,50,37.594972
85686.502066,50,37.608206
84124.532299,50,37.619829
92092.841634,50,37.631904
88664.4725,50,37.643097
85788.263224,50,37.65518
90298.311866,50,37.666533
86544.639257,50,37.679159
91929.640179,50,37.69073
100162.964348,50,37.703353
104808.39798,50,37.71472
99040.646366,50,37.726317
99240.359303,50,37.739086
88131.965553,50,37.752315
96399.8162,50,37.765283
92011.029617,50,37.778374
88360.340485,50,37.791072
86752.952721,50,37.804184
90538.471387,50,37.815964
82811.321465,50,37.828151
86980.347649,50,37.840127
105112.979928,50,37.852715
90506.884593,50,37.864356
91582.709746,50,37.876269
94019.611561,50,37.887757
104705.317265,50,37.899742
100370.836221,50,37.910898
98507.496089,50,37.922416
96014.631904,50,37.938345
111414.479106,50,37.951191
102599.36431,50,37.962653
102488.777626,50,37.974106
110372.040051,50,37.98524
87377.8324,50,37.997372
96066.996063,50,38.009532
96839.663149,50,38.021781
98083.972369,50,38.033742
89797.118167,50,38.046253
91910.705224,50,38.058186
95375.579902,50,38.070446
93207.876872,50,38.082242
104494.486602,50,38.09772
98805.549694,50,38.109199
88371.18473,50,38.121152
90334.389689,50,38.13242
88868.671646,50,38.144367
97310.495353,50,38.155538
114525.619407,50,38.167007
95893.913827,50,38.178094
94473.59833,50,38.190859
94117.793591,50,38.201983
102494.596611,50,38.213543
108860.820507,50,38.22484
106488.474824,50,38.237303
100862.747352,50,38.248803
115830.54302,50,38.260903
108871.230166,50,38.279949
104428.311682,50,38.294249
112323.079405,50,38.306376
102937.699921,50,38.319025
106882.705505,50,38.331323
94568.008677,50,38.344415
112966.905586,50,38.356261
118836.079161,50,38.367726
122548.789592,50,38.378624
109935.778879,50,38.391228
111186.881857,50,38.40243
122328.129303,50,38.413977
128345.171948,50,38.42507
131033.769855,50,38.437263
120331.440407,50,38.448657
96611.762085,50,38.460366
102266.346369,50,38.471342
97495.110891,50,38.484233
104190.901329,50,38.495822
109127.4083,50,38.507961
102349.09835,50,38.519559
97046.028478,50,38.532661
104105.553806,50,38.544534
96513.87838,50,38.556871
89608.02107,50,38.571154
102370.539,50,38.583829
92498.828067,50,38.595367
100288.70242,50,38.607669
106413.68587,50,38.618943
102662.748559,50,38.641551
99737.636231,50,38.65289
101089.975028,50,38.665878
97322.243987,50,38.677017
96909.967942,50,38.689319
98019.720043,50,38.700388
89449.381611,50,38.711829
91559.966814,50,38.722827
78482.059153,50,38.735497
75402.511568,50,38.749378
74221.114367,50,38.761929
86973.079194,50,38.77371
75579.168909,50,38.787906
77741.923993,50,38.799584
71551.364972,50,38.811981
89759.606287,50,38.823598
85654.961257,50,38.836253
85505.3318,50,38.848024
84677.109623,50,38.859545
85768.847982,50,38.870692
69639.824804,50,38.882812
94309.136371,50,38.89397
66437.495195,50,38.905442
66819.356989,50,38.916799
69384.013871,50,38.929002
74473.41547,50,38.941887
64582.500404,50,38.955095
53660.190792,50,38.970807
44425.043056,50,38.984068
61557.691551,50,38.996279
64566.193844,50,39.008745
52909.457527,50,39.020766
62582.183784,50,39.033675
76281.966813,50,39.045431
51836.709435,50,39.057679
64856.962167,50,39.070952
73229.117728,50,39.084594
73035.247298,50,39.096799
85284.35629,50,39.109056
93335.982882,50,39.120672
89917.167194,50,39.132798
97619.147731,50,39.143926
92776.223791,50,39.15565
97441.436319,50,39.166774
86383.557826,50,39.179761
86560.88062,50,39.190836
92551.927502,50,39.202272
95578.210631,50,39.21327
104782.72104,50,39.225257
106980.00075,50,39.237656
100298.701885,50,39.250748
101640.731069,50,39.265239
89786.685283,50,39.279589
90287.360372,50,39.292531
87966.218323,50,39.305139
94011.353395,50,39.317228
88357.805783,50,39.33028
92645.110361,50,39.34147
105202.624309,50,39.353302
88418.057573,50,39.364722
67491.332204,50,39.377005
90926.432808,50,39.38798
95024.18949,50,39.401072
96852.703059,50,39.412188
100400.384587,50,39.424598
98313.07761,50,39.435827
76650.336056,50,39.448066
94322.852407,50,39.459274
86140.204232,50,39.471312
92170.778599,50,39.482934
86357.884023,50,39.495283
83813.277939,50,39.507181
81585.578162,50,39.520315
88693.606489,50,39.532068
81977.852633,50,39.5444
89588.341032,50,39.556197
79051.549858,50,39.569212
75791.779061,50,39.581147
87596.927062,50,39.592896
77571.877713,50,39.604194
81088.004376,50,39.616771
87444.620337,50,39.627947
82486.228719,50,39.6395
78966.953618,50,39.650518
87600.643734,50,39.664561
84931.931964,50,39.675873
84851.730882,50,39.689218
97360.446513,50,39.70046
88788.070488,50,39.712452
84668.635442,50,39.724151
89277.594939,50,39.737073
87672.321397,50,39.750345
87694.510311,50,39.766056
92251.702202,50,39.77803
87293.632856,50,39.791128
88549.663127,50,39.802852
86325.047003,50,39.816016
78144.94248,50,39.827487
80122.740373,50,39.839237
65590.537541,50,39.850617
73020.615063,50,39.862962
86002.323104,50,39.875734
80191.500961,50,39.88803
84312.331536,50,39.899285
87011.662242,50,39.911507
95911.007127,50,39.922445
89803.059395,50,39.933939
91175.726263,50,39.944771
87738.89343,50,39.9572
109595.806371,50,39.968704
91850.582131,50,39.981031
112498.497086,50,39.992916
91537.067759,50,40.00566
83348.002753,50,40.017667
83942.834494,50,40.029981
67564.527504,50,40.041727
82933.732302,50,40.054545
79960.868185,50,40.068
82790.487777,50,40.079774
66933.953555,50,40.090962
76321.714235,50,40.103057
75097.798458,50,40.114078
75001.214159,50,40.125591
66540.511824,50,40.136741
